826,318,2022-06-28,11:52:45,567,-7:00,192.168.1.26,55292,192.168.1.27,9080,TCP,RX,SYN,0
827,318,2022-06-28,11:52:45,582,-7:00,192.168.1.26,55292,192.168.1.27,9080,TCP,RX,160300025F0100025B030362BB4DFD7863324D6B5143545850486446594952694C674C6F6C625A4634557400023400A200A3C080C081C0A600AAC0A700ABC096C090C097C091CCADC09EC0A2009EC09FC0A3009FC07CC07DCCAA00A400A5C082C08300A000A1C07EC07F00A600A7C084C085C0ACC0AEC02BC0ADC0AFC02CC072C086C073C087CCA9C09AC09BCCACC02FC030C076C08AC077C08BCCA8C02DC02EC074C088C075C089C031C032C078C08CC079C08DC0AAC0ABC0A4C0A800A8C0A5C0A900A9C094C08EC095C08FCCAB00AC00ADC098C092C099C093CCAEC09CC0A0009CC09DC0A1009DC07AC07B00630065001100130032003800440087001200660099008F00900091008E0014001600330039004500880015009A000B000D0030003600420085000C0097000E00100031003700430086000F009800190017001B0034003A00460089001A0018009BC008C009C00AC006C007C012C013C014C010C011C003C004C005C001C002C00DC00EC00FC00BC00CC015C017C018C019C01600290026002A0027002B00280023001F0022001E00250021002400200000008B008C008D008A00620061006000640008000600030093009400950092000A002F00350041008400090007000100020004000500960040006A00BD00C300B200B3002D00B400B50067006B00BE00C4003E006800BB00C1003F006900BC00C2006C006D00BF00C5C023C024C034C035C037C036C038C039C03AC03BC033C027C028C025C026C029C02A008100830080008200AE00AF002C00B000B100B600B7002E00B800B9003C003D00BA00C0003BC01CC01FC022C01BC01EC021C01AC01DC02000FF0100,612
828,318,2022-06-28,11:52:45,655,-7:00,192.168.1.26,55292,192.168.1.27,9080,TCP,TX,FIN,0
829,319,2022-06-28,11:52:45,804,-7:00,192.168.1.26,55304,192.168.1.27,9080,TCP,RX,SYN,0
830,319,2022-06-28,11:52:47,418,-7:00,192.168.1.26,55304,192.168.1.27,9080,TCP,RX,474554202F20485454502F312E300D0A0D0A,18
831,319,2022-06-28,11:52:47,496,-7:00,192.168.1.26,55304,192.168.1.27,9080,TCP,TX,FIN,0
832,320,2022-06-28,11:52:47,590,-7:00,192.168.1.26,43826,192.168.1.27,2106,TCP,RX,SYN,0
833,320,2022-06-28,11:52:47,605,-7:00,192.168.1.26,43826,192.168.1.27,2106,TCP,RX,16030100A30100009F0301FA25E9595735C3B5C4BADEBCE4B5BA7FEF607328E3FC85998164005B849DAC99000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
834,313,2022-06-28,11:52:48,227,-7:00,192.168.1.26,56012,192.168.1.27,3224,TCP,TX,FIN,0
835,321,2022-06-28,11:52:48,349,-7:00,192.168.1.26,46244,192.168.1.27,396,TCP,RX,SYN,0
836,321,2022-06-28,11:52:48,357,-7:00,192.168.1.26,46244,192.168.1.27,396,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D52626D3038305173623861717A38445257346E4E247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
837,304,2022-06-28,11:52:50,772,-7:00,192.168.1.26,54570,192.168.1.27,2005,TCP,TX,FIN,0
838,306,2022-06-28,11:52:50,772,-7:00,192.168.1.26,48340,192.168.1.27,3133,TCP,TX,FIN,0
839,322,2022-06-28,11:52:50,866,-7:00,192.168.1.26,33314,192.168.1.27,2005,TCP,RX,SYN,0
840,323,2022-06-28,11:52:50,975,-7:00,192.168.1.26,60726,192.168.1.27,3133,TCP,RX,SYN,0
841,307,2022-06-28,11:52:50,975,-7:00,192.168.1.26,40758,192.168.1.27,308,TCP,TX,FIN,0
842,310,2022-06-28,11:52:50,975,-7:00,192.168.1.26,47916,192.168.1.27,2535,TCP,TX,FIN,0
843,308,2022-06-28,11:52:50,975,-7:00,192.168.1.26,41292,192.168.1.27,18000,TCP,TX,FIN,0
844,322,2022-06-28,11:52:50,991,-7:00,192.168.1.26,33314,192.168.1.27,2005,TCP,TX,FIN,0
845,324,2022-06-28,11:52:51,66,-7:00,192.168.1.26,52860,192.168.1.27,2232,TCP,RX,SYN,0
846,325,2022-06-28,11:52:51,153,-7:00,192.168.1.26,44308,192.168.1.27,6006,TCP,RX,SYN,0
847,326,2022-06-28,11:52:51,236,-7:00,192.168.1.26,34364,192.168.1.27,3372,TCP,RX,SYN,0
848,327,2022-06-28,11:52:51,309,-7:00,192.168.1.26,50598,192.168.1.27,9696,TCP,RX,SYN,0
849,323,2022-06-28,11:52:51,309,-7:00,192.168.1.26,60726,192.168.1.27,3133,TCP,TX,FIN,0
850,324,2022-06-28,11:52:51,325,-7:00,192.168.1.26,52860,192.168.1.27,2232,TCP,RX,16030100A30100009F03010DEA2885845CE17B4C9D30F829A79D25BA73BE3F8D0D54B41B272492086D632B000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
851,328,2022-06-28,11:52:51,472,-7:00,192.168.1.26,36950,192.168.1.27,207,TCP,RX,SYN,0
852,312,2022-06-28,11:52:51,472,-7:00,192.168.1.26,44994,192.168.1.27,35,TCP,TX,FIN,0
853,325,2022-06-28,11:52:51,487,-7:00,192.168.1.26,44308,192.168.1.27,6006,TCP,RX,16030100A30100009F0301EEE3A221A5AA2008C17DF291DEEACD4F761F6AE4D20218D9FF58A8A11271BE2B000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
854,329,2022-06-28,11:52:51,669,-7:00,192.168.1.26,46712,192.168.1.27,196,TCP,RX,SYN,0
855,326,2022-06-28,11:52:51,684,-7:00,192.168.1.26,34364,192.168.1.27,3372,TCP,RX,16030100A30100009F0301882A5AF657696345E129B4C2F59A9908DB5168A7B4C6FCC09DD76596DBFC99FA000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
856,327,2022-06-28,11:52:51,770,-7:00,192.168.1.26,50598,192.168.1.27,9696,TCP,RX,16030100A30100009F03014709068FE21E25D95D2C4AEBF4D8BA70CE658ED602CF1A176CD0BE1D7C8F148C000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
857,328,2022-06-28,11:52:51,843,-7:00,192.168.1.26,36950,192.168.1.27,207,TCP,RX,16030100A30100009F0301AE434F1E80C90E2DD62358E8D931557F9A41AB8EC744EE344E586BFD9E703434000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
858,329,2022-06-28,11:52:51,936,-7:00,192.168.1.26,46712,192.168.1.27,196,TCP,RX,16030100A30100009F030175F02535EDD0C09D057776766FB05D63CBF5165F7E3C927A32912B4EC71E9C12000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
859,311,2022-06-28,11:52:52,418,-7:00,192.168.1.26,58126,192.168.1.27,11,TCP,TX,FIN,0
860,330,2022-06-28,11:52:52,498,-7:00,192.168.1.26,43454,192.168.1.27,3693,TCP,RX,SYN,0
861,330,2022-06-28,11:52:52,507,-7:00,192.168.1.26,43454,192.168.1.27,3693,TCP,RX,16030100A30100009F0301F34F724615C7C09D94E6918A336C32CA378725FD5E709F1AA000556B435CDA65000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
862,321,2022-06-28,11:52:53,292,-7:00,192.168.1.26,46244,192.168.1.27,396,TCP,TX,FIN,0
863,331,2022-06-28,11:52:53,376,-7:00,192.168.1.26,42620,192.168.1.27,7010,TCP,RX,SYN,0
864,331,2022-06-28,11:52:53,387,-7:00,192.168.1.26,42620,192.168.1.27,7010,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D495573335365357164763755794C424C506C7273247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
865,320,2022-06-28,11:52:55,509,-7:00,192.168.1.26,43826,192.168.1.27,2106,TCP,TX,FIN,0
866,332,2022-06-28,11:52:55,603,-7:00,192.168.1.26,36672,192.168.1.27,2106,TCP,RX,SYN,0
867,332,2022-06-28,11:52:55,603,-7:00,192.168.1.26,36672,192.168.1.27,2106,TCP,TX,FIN,0
868,333,2022-06-28,11:52:55,776,-7:00,192.168.1.26,36698,192.168.1.27,2106,TCP,RX,SYN,0
869,333,2022-06-28,11:52:55,783,-7:00,192.168.1.26,36698,192.168.1.27,2106,TCP,RX,16030102B2010002AE030362BB4E076D6F344F6977434875336D454A6633495A48646456396F496653315600023400A200A3C080C081C0A600AAC0A700ABC096C090C097C091CCADC09EC0A2009EC09FC0A3009FC07CC07DCCAA00A400A5C082C08300A000A1C07EC07F00A600A7C084C085C0ACC0AEC02BC0ADC0AFC02CC072C086C073C087CCA9C09AC09BCCACC02FC030C076C08AC077C08BCCA8C02DC02EC074C088C075C089C031C032C078C08CC079C08DC0AAC0ABC0A4C0A800A8C0A5C0A900A9C094C08EC095C08FCCAB00AC00ADC098C092C099C093CCAEC09CC0A0009CC09DC0A1009DC07AC07B00630065001100130032003800440087001200660099008F00900091008E0014001600330039004500880015009A000B000D0030003600420085000C0097000E00100031003700430086000F009800190017001B0034003A00460089001A0018009BC008C009C00AC006C007C012C013C014C010C011C003C004C005C001C002C00DC00EC00FC00BC00CC015C017C018C019C01600290026002A0027002B00280023001F0022001E00250021002400200000008B008C008D008A00620061006000640008000600030093009400950092000A002F00350041008400090007000100020004000500960040006A00BD00C300B200B3002D00B400B50067006B00BE00C4003E006800BB00C1003F006900BC00C2006C006D00BF00C5C023C024C034C035C037C036C038C039C03AC03BC033C027C028C025C026C029C02A008100830080008200AE00AF002C00B000B100B600B7002E00B800B9003C003D00BA00C0003BC01CC01FC022C01BC01EC021C01AC01DC02000FF01000051000A003E003C000100020003000400050006000700080009000A000B000C000D000E000F0010001100120013001400150016001700180019001A001B001CFF01FF02000B000403000102002B0003020304,695
870,331,2022-06-28,11:52:58,447,-7:00,192.168.1.26,42620,192.168.1.27,7010,TCP,TX,FIN,0
871,334,2022-06-28,11:52:58,525,-7:00,192.168.1.26,35300,192.168.1.27,357,TCP,RX,SYN,0
872,334,2022-06-28,11:52:58,541,-7:00,192.168.1.26,35300,192.168.1.27,357,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D6D4E364D7152594E366B3139647441534C493655247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
873,333,2022-06-28,11:53:0,635,-7:00,192.168.1.26,36698,192.168.1.27,2106,TCP,TX,FIN,0
874,324,2022-06-28,11:53:0,651,-7:00,192.168.1.26,52860,192.168.1.27,2232,TCP,TX,FIN,0
875,326,2022-06-28,11:53:0,654,-7:00,192.168.1.26,34364,192.168.1.27,3372,TCP,TX,FIN,0
876,330,2022-06-28,11:53:0,654,-7:00,192.168.1.26,43454,192.168.1.27,3693,TCP,TX,FIN,0
877,325,2022-06-28,11:53:0,666,-7:00,192.168.1.26,44308,192.168.1.27,6006,TCP,TX,FIN,0
878,327,2022-06-28,11:53:0,666,-7:00,192.168.1.26,50598,192.168.1.27,9696,TCP,TX,FIN,0
879,329,2022-06-28,11:53:0,666,-7:00,192.168.1.26,46712,192.168.1.27,196,TCP,TX,FIN,0
880,328,2022-06-28,11:53:0,666,-7:00,192.168.1.26,36950,192.168.1.27,207,TCP,TX,FIN,0
881,335,2022-06-28,11:53:0,744,-7:00,192.168.1.26,36708,192.168.1.27,2106,TCP,RX,SYN,0
882,336,2022-06-28,11:53:0,822,-7:00,192.168.1.26,52944,192.168.1.27,2232,TCP,RX,SYN,0
883,335,2022-06-28,11:53:0,822,-7:00,192.168.1.26,36708,192.168.1.27,2106,TCP,RX,80400100020027000000100700C00701C0060040060140FF0800050080FF0810000000040080030080020080010080080080715F3674314777497353756B306D484F,66
884,334,2022-06-28,11:53:3,500,-7:00,192.168.1.26,35300,192.168.1.27,357,TCP,TX,FIN,0
885,337,2022-06-28,11:53:3,594,-7:00,192.168.1.26,60336,192.168.1.27,407,TCP,RX,SYN,0
886,337,2022-06-28,11:53:3,594,-7:00,192.168.1.26,60336,192.168.1.27,407,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D6372666B4D576969645132303248424637764F55247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
887,335,2022-06-28,11:53:5,662,-7:00,192.168.1.26,36708,192.168.1.27,2106,TCP,TX,FIN,0
888,336,2022-06-28,11:53:5,678,-7:00,192.168.1.26,52944,192.168.1.27,2232,TCP,RX,15030100020250,7
889,338,2022-06-28,11:53:5,818,-7:00,192.168.1.26,44996,192.168.1.27,3372,TCP,RX,SYN,0
890,339,2022-06-28,11:53:5,923,-7:00,192.168.1.26,46914,192.168.1.27,3693,TCP,RX,SYN,0
891,340,2022-06-28,11:53:6,1,-7:00,192.168.1.26,45288,192.168.1.27,6006,TCP,RX,SYN,0
892,341,2022-06-28,11:53:6,83,-7:00,192.168.1.26,56530,192.168.1.27,9696,TCP,RX,SYN,0
893,342,2022-06-28,11:53:6,169,-7:00,192.168.1.26,47006,192.168.1.27,196,TCP,RX,SYN,0
894,343,2022-06-28,11:53:6,245,-7:00,192.168.1.26,33548,192.168.1.27,207,TCP,RX,SYN,0
895,336,2022-06-28,11:53:6,245,-7:00,192.168.1.26,52944,192.168.1.27,2232,TCP,TX,FIN,0
896,344,2022-06-28,11:53:6,350,-7:00,192.168.1.26,38830,192.168.1.27,5402,TCP,RX,SYN,0
897,345,2022-06-28,11:53:6,437,-7:00,192.168.1.26,39768,192.168.1.27,57,TCP,RX,SYN,0
898,338,2022-06-28,11:53:6,453,-7:00,192.168.1.26,44996,192.168.1.27,3372,TCP,RX,16030100A30100009F030228F89998397CF68B2508BA5A57217928539D56EC4C01AAC60A0C93DF78ECE2EC000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
899,339,2022-06-28,11:53:6,545,-7:00,192.168.1.26,46914,192.168.1.27,3693,TCP,RX,16030100A30100009F030281CFDB15B73A530ECBC723B5265CC3AF2BE41C37196C33D0C288AE1ED4950941000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
900,340,2022-06-28,11:53:6,621,-7:00,192.168.1.26,45288,192.168.1.27,6006,TCP,RX,16030100A30100009F0302995956C5A1B251BA2E5C84B47965A6549A3EFB25BFA94E0FDE2027AFC999F6CA000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
901,341,2022-06-28,11:53:6,704,-7:00,192.168.1.26,56530,192.168.1.27,9696,TCP,RX,16030100A30100009F03026A752A02E60998C5390DC42B72E06D60397D54265D2324D2496D413546639FEF000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
902,342,2022-06-28,11:53:6,772,-7:00,192.168.1.26,47006,192.168.1.27,196,TCP,RX,16030100A30100009F0302DE38047AAF1E82D87CD2FEB610502D23B0E51C48E46385C0F9F845AAA5184CFA000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
903,343,2022-06-28,11:53:6,867,-7:00,192.168.1.26,33548,192.168.1.27,207,TCP,RX,16030100A30100009F03025423216B2C9A3D94CC7D2D28B1BFE6FC9E345B2A6DCFC5D95B69E7137ACFD7F6000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
904,344,2022-06-28,11:53:6,944,-7:00,192.168.1.26,38830,192.168.1.27,5402,TCP,RX,16030100A30100009F030173E35C42409C0543BFC2B9431E9A4E2B23354D2ED4BCB73AF3FB2CEACAB59A84000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
905,345,2022-06-28,11:53:7,24,-7:00,192.168.1.26,39768,192.168.1.27,57,TCP,RX,16030100A30100009F0301F378194C797E3AF5EA0C82D7D597AA29E443B03F7A31B034DF68E982D3C48610000052C00AC0140039003800880087C019003A0089C009C01300330032009A009900450044C0180034009B0046C007C011C0160018C008C01200160013C017001B00350084002F00960041000700050004000A00FF01000024000B000403000102000A000C000A001D0017001E00190018002300000016000000170000,168
906,337,2022-06-28,11:53:8,557,-7:00,192.168.1.26,60336,192.168.1.27,407,TCP,TX,FIN,0
907,346,2022-06-28,11:53:8,651,-7:00,192.168.1.26,36116,192.168.1.27,134,TCP,RX,SYN,0
908,346,2022-06-28,11:53:8,666,-7:00,192.168.1.26,36116,192.168.1.27,134,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D4B4554616F4A48565238496372496F325A584474247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
909,346,2022-06-28,11:53:13,613,-7:00,192.168.1.26,36116,192.168.1.27,134,TCP,TX,FIN,0
910,347,2022-06-28,11:53:13,707,-7:00,192.168.1.26,33270,192.168.1.27,353,TCP,RX,SYN,0
911,338,2022-06-28,11:53:13,707,-7:00,192.168.1.26,44996,192.168.1.27,3372,TCP,TX,FIN,0
912,339,2022-06-28,11:53:13,723,-7:00,192.168.1.26,46914,192.168.1.27,3693,TCP,TX,FIN,0
913,340,2022-06-28,11:53:13,723,-7:00,192.168.1.26,45288,192.168.1.27,6006,TCP,TX,FIN,0
914,341,2022-06-28,11:53:13,723,-7:00,192.168.1.26,56530,192.168.1.27,9696,TCP,TX,FIN,0
915,342,2022-06-28,11:53:13,723,-7:00,192.168.1.26,47006,192.168.1.27,196,TCP,TX,FIN,0
916,343,2022-06-28,11:53:13,723,-7:00,192.168.1.26,33548,192.168.1.27,207,TCP,TX,FIN,0
917,344,2022-06-28,11:53:13,738,-7:00,192.168.1.26,38830,192.168.1.27,5402,TCP,TX,FIN,0
918,347,2022-06-28,11:53:13,738,-7:00,192.168.1.26,33270,192.168.1.27,353,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D6955443339656777596B5153416945446B6B4B74247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
919,348,2022-06-28,11:53:13,888,-7:00,192.168.1.26,36502,192.168.1.27,3372,TCP,RX,SYN,0
920,349,2022-06-28,11:53:13,970,-7:00,192.168.1.26,54982,192.168.1.27,3693,TCP,RX,SYN,0
921,350,2022-06-28,11:53:14,79,-7:00,192.168.1.26,40788,192.168.1.27,6006,TCP,RX,SYN,0
922,351,2022-06-28,11:53:14,157,-7:00,192.168.1.26,35520,192.168.1.27,196,TCP,RX,SYN,0
923,352,2022-06-28,11:53:14,234,-7:00,192.168.1.26,50012,192.168.1.27,207,TCP,RX,SYN,0
924,348,2022-06-28,11:53:14,250,-7:00,192.168.1.26,36502,192.168.1.27,3372,TCP,RX,160300025F0100025B030362BB4E1952665A68774D6659356972564A5F484E785A5948345633384B34737400023400A200A3C080C081C0A600AAC0A700ABC096C090C097C091CCADC09EC0A2009EC09FC0A3009FC07CC07DCCAA00A400A5C082C08300A000A1C07EC07F00A600A7C084C085C0ACC0AEC02BC0ADC0AFC02CC072C086C073C087CCA9C09AC09BCCACC02FC030C076C08AC077C08BCCA8C02DC02EC074C088C075C089C031C032C078C08CC079C08DC0AAC0ABC0A4C0A800A8C0A5C0A900A9C094C08EC095C08FCCAB00AC00ADC098C092C099C093CCAEC09CC0A0009CC09DC0A1009DC07AC07B00630065001100130032003800440087001200660099008F00900091008E0014001600330039004500880015009A000B000D0030003600420085000C0097000E00100031003700430086000F009800190017001B0034003A00460089001A0018009BC008C009C00AC006C007C012C013C014C010C011C003C004C005C001C002C00DC00EC00FC00BC00CC015C017C018C019C01600290026002A0027002B00280023001F0022001E00250021002400200000008B008C008D008A00620061006000640008000600030093009400950092000A002F00350041008400090007000100020004000500960040006A00BD00C300B200B3002D00B400B50067006B00BE00C4003E006800BB00C1003F006900BC00C2006C006D00BF00C5C023C024C034C035C037C036C038C039C03AC03BC033C027C028C025C026C029C02A008100830080008200AE00AF002C00B000B100B600B7002E00B800B9003C003D00BA00C0003BC01CC01FC022C01BC01EC021C01AC01DC02000FF0100,612
925,347,2022-06-28,11:53:18,687,-7:00,192.168.1.26,33270,192.168.1.27,353,TCP,TX,FIN,0
926,353,2022-06-28,11:53:18,766,-7:00,192.168.1.26,39090,192.168.1.27,71,TCP,RX,SYN,0
927,348,2022-06-28,11:53:18,766,-7:00,192.168.1.26,36502,192.168.1.27,3372,TCP,TX,FIN,0
928,349,2022-06-28,11:53:18,781,-7:00,192.168.1.26,54982,192.168.1.27,3693,TCP,RX,160300025F0100025B030362BB4E1E34664F694B787A54376D5A706B307770706658725F34344A5869643100023400A200A3C080C081C0A600AAC0A700ABC096C090C097C091CCADC09EC0A2009EC09FC0A3009FC07CC07DCCAA00A400A5C082C08300A000A1C07EC07F00A600A7C084C085C0ACC0AEC02BC0ADC0AFC02CC072C086C073C087CCA9C09AC09BCCACC02FC030C076C08AC077C08BCCA8C02DC02EC074C088C075C089C031C032C078C08CC079C08DC0AAC0ABC0A4C0A800A8C0A5C0A900A9C094C08EC095C08FCCAB00AC00ADC098C092C099C093CCAEC09CC0A0009CC09DC0A1009DC07AC07B00630065001100130032003800440087001200660099008F00900091008E0014001600330039004500880015009A000B000D0030003600420085000C0097000E00100031003700430086000F009800190017001B0034003A00460089001A0018009BC008C009C00AC006C007C012C013C014C010C011C003C004C005C001C002C00DC00EC00FC00BC00CC015C017C018C019C01600290026002A0027002B00280023001F0022001E00250021002400200000008B008C008D008A00620061006000640008000600030093009400950092000A002F00350041008400090007000100020004000500960040006A00BD00C300B200B3002D00B400B50067006B00BE00C4003E006800BB00C1003F006900BC00C2006C006D00BF00C5C023C024C034C035C037C036C038C039C03AC03BC033C027C028C025C026C029C02A008100830080008200AE00AF002C00B000B100B600B7002E00B800B9003C003D00BA00C0003BC01CC01FC022C01BC01EC021C01AC01DC02000FF0100,612
929,353,2022-06-28,11:53:18,871,-7:00,192.168.1.26,39090,192.168.1.27,71,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D3770306838644558496343796145663957656954247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
930,349,2022-06-28,11:53:23,738,-7:00,192.168.1.26,54982,192.168.1.27,3693,TCP,TX,FIN,0
931,350,2022-06-28,11:53:23,738,-7:00,192.168.1.26,40788,192.168.1.27,6006,TCP,RX,160300025F0100025B030362BB4E235763704D6878685473356B355A455F415473494B4E6D41665171316600023400A200A3C080C081C0A600AAC0A700ABC096C090C097C091CCADC09EC0A2009EC09FC0A3009FC07CC07DCCAA00A400A5C082C08300A000A1C07EC07F00A600A7C084C085C0ACC0AEC02BC0ADC0AFC02CC072C086C073C087CCA9C09AC09BCCACC02FC030C076C08AC077C08BCCA8C02DC02EC074C088C075C089C031C032C078C08CC079C08DC0AAC0ABC0A4C0A800A8C0A5C0A900A9C094C08EC095C08FCCAB00AC00ADC098C092C099C093CCAEC09CC0A0009CC09DC0A1009DC07AC07B00630065001100130032003800440087001200660099008F00900091008E0014001600330039004500880015009A000B000D0030003600420085000C0097000E00100031003700430086000F009800190017001B0034003A00460089001A0018009BC008C009C00AC006C007C012C013C014C010C011C003C004C005C001C002C00DC00EC00FC00BC00CC015C017C018C019C01600290026002A0027002B00280023001F0022001E00250021002400200000008B008C008D008A00620061006000640008000600030093009400950092000A002F00350041008400090007000100020004000500960040006A00BD00C300B200B3002D00B400B50067006B00BE00C4003E006800BB00C1003F006900BC00C2006C006D00BF00C5C023C024C034C035C037C036C038C039C03AC03BC033C027C028C025C026C029C02A008100830080008200AE00AF002C00B000B100B600B7002E00B800B9003C003D00BA00C0003BC01CC01FC022C01BC01EC021C01AC01DC02000FF0100,612
932,354,2022-06-28,11:53:23,898,-7:00,192.168.1.26,34138,192.168.1.27,5402,TCP,RX,SYN,0
933,353,2022-06-28,11:53:23,898,-7:00,192.168.1.26,39090,192.168.1.27,71,TCP,TX,FIN,0
934,355,2022-06-28,11:53:23,991,-7:00,192.168.1.26,53004,192.168.1.27,2028,TCP,RX,SYN,0
935,355,2022-06-28,11:53:24,12,-7:00,192.168.1.26,53004,192.168.1.27,2028,TCP,RX,247B6A6E64693A6C6461703A2F2F6C6F67347368656C6C2D67656E657269632D6F3977356E52574C6B53597A417556414D514A6C247B6C6F7765723A74656E7D2E772E6E65737375732E6F72672F6E65737375737D,85
936,350,2022-06-28,11:53:28,735,-7:00,192.168.1.26,40788,192.168.1.27,6006,TCP,TX,FIN,0
937,356,2022-06-28,11:53:28,829,-7:00,192.168.1.26,44176,192.168.1.27,9696,TCP,RX,SYN,0
938,345,2022-06-28,11:53:28,829,-7:00,192.168.1.26,39768,192.168.1.27,57,TCP,TX,FIN,0
